CRM_Transaction_IDs,Transaction_Amount,Addon_Value,Date,Wallet_Operator,Size,Quatity,Total_Kgs,Device_ID,UID-Connected,isNFT,isBetterCooking,Repossesed_Device_IDs,isClaimed
MP230414.1215.M90199;130,00;130,00;4/14/23;Airtel;30;1;30;310057281;;No;Yes;310057281;No
MP230414.1227.J86223;130,00;130,00;4/14/23;Airtel;30;1;30;310053601;;No;Yes;310053601;No
MP230414.1232.H40888;130,00;130,00;4/14/23;Airtel;30;1;30;310053686;;No;Yes;310053686;No
MP230414.1241.N85299;130,00;130,00;4/14/23;Airtel;30;1;30;310051814;;No;Yes;310051814;No
MP230414.1243.G83785;130,00;130,00;4/14/23;Airtel;30;1;30;202200204;820091586;Yes;No;820091586;Yes
MP230414.1245.J87347;130,00;130,00;4/14/23;Airtel;30;1;30;310050586;;No;Yes;310050586;No
MP230414.1251.H42312;130,00;130,00;4/14/23;Airtel;30;1;30;310055916;;No;Yes;310055916;No
MP230414.1304.G85288;130,00;130,00;4/14/23;Airtel;30;1;30;310056653;;No;Yes;310056653;No
MP230414.1307.H43219;130,00;130,00;4/14/23;Airtel;30;1;30;310051050;;No;Yes;310051050;No
MP230414.1313.M93928;130,00;130,00;4/14/23;Airtel;30;1;30;310051048;;No;Yes;310051048;No
MP230414.1333.M95467;130,00;130,00;4/14/23;Airtel;30;1;30;310051038;;No;Yes;310051038;No
MP230414.1341.N88557;130,00;130,00;4/14/23;Airtel;30;1;30;310052428;;No;Yes;310052428;No
MP230414.1349.M96858;130,00;130,00;4/14/23;Airtel;30;1;30;310054327;;No;Yes;310054327;No
MP230414.1354.N89253;130,00;130,00;4/14/23;Airtel;30;1;30;310014602;820091549;No;No;820091549;No
MP230414.1356.N89415;130,00;130,00;4/14/23;Airtel;30;1;30;310054046;;No;Yes;310054046;No
MP230414.1359.N89804;130,00;130,00;4/14/23;Airtel;30;1;30;310000926;820092229;Yes;No;820092229;Yes
MP230414.1409.I94494;130,00;130,00;4/14/23;Airtel;30;1;30;310056960;;No;Yes;310056960;No
MP230414.1414.H47856;130,00;130,00;4/14/23;Airtel;30;1;30;202200178;820091806;Yes;No;820091806;Yes
MP230414.1415.M98843;130,00;130,00;4/14/23;Airtel;30;1;30;310052634;;No;Yes;310052634;No
3999830068;130,00;130,00;4/14/23;MTN;30;1;30;310051862;;No;Yes;310051862;No
MP230414.1423.M99332;130,00;130,00;4/14/23;Airtel;30;1;30;310053035;;No;Yes;310053035;No
MP230414.1436.I96106;130,00;130,00;4/14/23;Airtel;30;1;30;310051341;;No;Yes;310051341;No
3999916855;130,00;130,00;4/14/23;MTN;30;1;30;310052121;;No;Yes;310052121;No
MP230414.1456.N92930;130,00;130,00;4/14/23;Airtel;30;1;30;310022741;820091542;No;No;820091542;No
MP230414.1505.J96650;130,00;130,00;4/14/23;Airtel;30;1;30;310034737;820091670;Yes;No;820091670;Yes
MP230414.1515.N94202;130,00;130,00;4/14/23;Airtel;30;1;30;310035220;820091952;Yes;No;820091952;No
MP230414.1518.K97959;130,00;130,00;4/14/23;Airtel;30;1;30;310052338;;No;Yes;310052338;No
MP230414.1518.J97374;130,00;130,00;4/14/23;Airtel;30;1;30;;820050314;No;No;;No
MP230414.1520.J97599;130,00;130,00;4/14/23;Airtel;30;1;30;310053009;;No;Yes;310053009;No
MP230414.1533.K98847;130,00;130,00;4/14/23;Airtel;30;1;30;310053113;;No;Yes;310053113;No
MP230414.1540.I00091;130,00;130,00;4/14/23;Airtel;30;1;30;310032239;820091346;Yes;No;820091346;Yes
MP230414.1548.K99870;130,00;130,00;4/14/23;Airtel;30;1;30;310054137;;No;Yes;310054137;No
MP230414.1554.G95914;130,00;130,00;4/14/23;Airtel;30;1;30;310055391;;No;Yes;310055391;No
MP230414.1600.J99690;130,00;130,00;4/14/23;Airtel;30;1;30;310056741;;No;Yes;310056741;No
MP230414.1607.L97772;130,00;130,00;4/14/23;Airtel;30;1;30;310004757;820091728;Yes;No;820091023;Yes
4000214297;130,00;130,00;4/14/23;MTN;30;1;30;310051827;;No;Yes;310051827;No
MP230414.1613.M06582;130,00;130,00;4/14/23;Airtel;30;1;30;310051100;;No;Yes;310051100;No
4000229566;130,00;130,00;4/14/23;MTN;30;1;30;310051091;;No;Yes;310051091;No
MP230414.1627.N98985;130,00;130,00;4/14/23;Airtel;30;1;30;310050599;;No;Yes;310050599;No
4000282327;130,00;130,00;4/14/23;MTN;30;1;30;310056959;;No;Yes;310056959;No
MP230414.1642.G99448;130,00;130,00;4/14/23;Airtel;30;1;30;310054344;;No;Yes;310054344;No
MP230414.1644.K02967;130,00;130,00;4/14/23;Airtel;30;1;30;310055961;;No;Yes;310055961;No
MP230414.1647.J02952;130,00;130,00;4/14/23;Airtel;30;1;30;310001864;820091918;Yes;No;820091918;No
MP230414.1648.L00332;260,00;260,00;4/14/23;Airtel;30;2;60;202200153;820092225;Yes;No;820092142;Yes
MP230414.1651.N00720;130,00;130,00;4/14/23;Airtel;30;1;30;310032895;820091673;Yes;No;820091673;No
MP230414.1711.H59377;130,00;130,00;4/14/23;Airtel;30;1;30;310056638;;No;Yes;310056638;No
MP230415.0829.L44014;130,00;130,00;4/15/23;Airtel;30;1;30;310057161;;No;Yes;310057161;No
MP230415.0832.G41814;70,00;70,00;4/15/23;Airtel;20;1;20;310057161;;No;Yes;310057161;No
MP230415.0844.L45213;130,00;130,00;4/15/23;Airtel;30;1;30;202200071;820091912;No;No;820091912;No
MP230415.0907.N44401;130,00;130,00;4/15/23;Airtel;30;1;30;310022225;820091958;Yes;No;820091958;No
MP230415.0912.L46615;130,00;130,00;4/15/23;Airtel;30;1;30;;;No;No;820047406;No
MP230415.0938.N46612;130,00;130,00;4/15/23;Airtel;30;1;30;310035169;820092473;Yes;No;820092473;Yes
MP230415.0939.M56236;130,00;130,00;4/15/23;Airtel;30;1;30;310053897;;No;Yes;310053897;No
MP230415.0942.I51344;130,00;130,00;4/15/23;Airtel;30;1;30;310056726;;No;Yes;310056726;No
MP230415.1001.L50654;260,00;260,00;4/15/23;Airtel;30;2;60;310035388;820091843;Yes;No;820091843;Yes
MP230415.1004.K52268;130,00;130,00;4/15/23;Airtel;30;1;30;;820050624;Yes;No;;No
MP230415.1006.G48309;130,00;130,00;4/15/23;Airtel;30;1;30;202200388;820092488;Yes;No;820092488;No
MP230415.1008.M58352;130,00;130,00;4/15/23;Airtel;30;1;30;310050744;;No;Yes;310050744;No
4002335686;130,00;130,00;4/15/23;MTN;30;1;30;310034969;820092019;Yes;No;820092019;Yes
MP230415.1034.M60445;130,00;130,00;4/15/23;Airtel;30;1;30;310056665;;No;Yes;310056665;No
MP230415.1057.J56578;130,00;130,00;4/15/23;Airtel;30;1;30;310052609;;No;Yes;310052609;No
MP230415.1110.J57600;130,00;130,00;4/15/23;Airtel;30;1;30;310050237;;No;Yes;310050237;No
MP230415.1114.K58544;130,00;130,00;4/15/23;Airtel;30;1;30;310034157;820092050;Yes;No;820092474;Yes
MP230415.1115.K58615;130,00;130,00;4/15/23;Airtel;30;1;30;310002905;820091429;No;No;820091429;No
MP230415.1118.K58835;130,00;130,00;4/15/23;Airtel;30;1;30;;820046859;No;No;;No
4002599908;130,00;130,00;4/15/23;MTN;30;1;30;310051084;;No;Yes;310051084;No
MP230415.1152.H15047;130,00;130,00;4/15/23;Airtel;30;1;30;310051669;;No;Yes;310051669;No
MP230415.1156.G57553;130,00;130,00;4/15/23;Airtel;30;1;30;310050219;;No;Yes;310050219;No
4002678039;130,00;130,00;4/15/23;MTN;30;1;30;310051008;;No;Yes;310051008;No
MP230415.1205.G58386;130,00;130,00;4/15/23;Airtel;30;1;30;310050245;;No;Yes;310050245;No
MP230415.1209.I63483;130,00;130,00;4/15/23;Airtel;30;1;30;310050726;;No;Yes;310050726;No
4002715381;130,00;130,00;4/15/23;MTN;30;1;30;310051052;;No;Yes;310051052;No
MP230415.1218.G59846;130,00;130,00;4/15/23;Airtel;30;1;30;310052119;;No;Yes;310052119;No
MP230415.1222.I64843;130,00;130,00;4/15/23;Airtel;30;1;30;;;No;No;310056028;No
MP230415.1224.H18064;130,00;130,00;4/15/23;Airtel;30;1;30;310055416;;No;Yes;310055416;No
MP230415.1227.I65335;130,00;130,00;4/15/23;Airtel;30;1;30;202200310;820091644;No;No;820091644;No
MP230415.1229.J64264;130,00;130,00;4/15/23;Airtel;30;1;30;310025570;820091960;Yes;No;820091960;No
MP230415.1229.H18400;130,00;130,00;4/15/23;Airtel;30;1;30;310056745;;No;Yes;310056745;No
MP230415.1235.L63414;130,00;130,00;4/15/23;Airtel;30;1;30;310052355;;No;Yes;310052355;No
MP230415.1245.G62040;130,00;130,00;4/15/23;Airtel;30;1;30;310053703;;No;Yes;310053703;No
MP230415.1305.H22117;130,00;130,00;4/15/23;Airtel;30;1;30;202200016;820092362;Yes;No;820091703;No
MP230416.1030.M39613;130,00;130,00;4/16/23;Airtel;30;1;30;;820047287;Yes;No;;Yes
MP230416.1431.G51414;130,00;130,00;4/16/23;Airtel;30;1;30;310056866;;No;Yes;310056866;No
MP230416.1435.J57571;130,00;130,00;4/16/23;Airtel;30;1;30;310022093;820092110;Yes;No;820092110;No
MP230416.1438.K58440;130,00;130,00;4/16/23;Airtel;30;1;30;310021816;820092322;Yes;No;820092322;No
MP230416.1439.I58762;130,00;130,00;4/16/23;Airtel;30;1;30;310017236;820092337;Yes;No;820092337;No
MP230416.1440.N50857;130,00;130,00;4/16/23;Airtel;30;1;30;;820050714;Yes;No;;No
MP230416.1447.H11517;130,00;130,00;4/16/23;Airtel;30;1;30;310035268;820092153;Yes;No;820092153;Yes
MP230416.1449.L54193;130,00;130,00;4/16/23;Airtel;30;1;30;310000727;820091445;Yes;No;820091445;Yes
MP230416.1451.H11953;130,00;130,00;4/16/23;Airtel;30;1;30;310052581;;No;Yes;310052581;No
MP230417.0807.H55205;130,00;130,00;4/17/23;Airtel;30;1;30;310000199;820091582;Yes;No;820091582;Yes
MP230417.0812.K01699;130,00;130,00;4/17/23;Airtel;30;1;30;;;No;No;820050277;No
MP230417.0827.N95343;210,00;210,00;4/17/23;Airtel;50;2;100;310034041;820091312;No;No;820091312;No
MP230417.0838.M05242;130,00;130,00;4/17/23;Airtel;30;1;30;310055421;;No;Yes;310055421;No
MP230417.0853.L99451;130,00;130,00;4/17/23;Airtel;30;1;30;310051056;;No;Yes;310051056;No
MP230417.0903.N97169;130,00;130,00;4/17/23;Airtel;30;1;30;310052608;;No;Yes;310052608;No
MP230417.0913.I06328;130,00;130,00;4/17/23;Airtel;30;1;30;310033340;820091990;Yes;No;820091990;Yes
MP230417.0926.G00207;130,00;130,00;4/17/23;Airtel;30;1;30;310053603;;No;Yes;310053603;No
MP230417.0926.N98359;135,00;130,00;4/17/23;Airtel;30;1;30;310023055;820091500;Yes;No;820091500;No
MP230417.0928.M08147;130,00;130,00;4/17/23;Airtel;30;1;30;310051771;;No;Yes;310051771;No
MP230417.0935.I07462;130,00;130,00;4/17/23;Airtel;30;1;30;310021106;820091424;Yes;No;820091424;Yes
MP230417.0936.L01452;130,00;130,00;4/17/23;Airtel;30;1;30;310003208;820091662;Yes;No;820091662;Yes
MP230417.0938.J06677;130,00;130,00;4/17/23;Airtel;30;1;30;310055378;;No;Yes;310055378;No
MP230417.0939.G01041;130,00;130,00;4/17/23;Airtel;30;1;30;310021201;820091576;Yes;No;820091576;Yes
MP230417.0941.G01121;130,00;130,00;4/17/23;Airtel;30;1;30;310050940;;No;Yes;310050940;No
MP230417.0942.M08940;130,00;130,00;4/17/23;Airtel;30;1;30;310032548;820091658;No;No;820091658;No
MP230417.0945.I08090;130,00;130,00;4/17/23;Airtel;30;1;30;202200301;820091630;Yes;No;820091630;No
MP230417.0952.J07590;130,00;130,00;4/17/23;Airtel;30;1;30;202200257;820092150;Yes;No;820092150;Yes
MP230417.0954.H60711;130,00;130,00;4/17/23;Airtel;30;1;30;0;820086312;No;No;820086312;No
MP230417.0954.J07776;130,00;130,00;4/17/23;Airtel;30;1;30;310000315;820091734;Yes;No;820091734;Yes
MP230417.0955.H60788;260,00;260,00;4/17/23;Airtel;30;2;60;310025392;820091724;Yes;No;820091724;Yes
MP230417.1003.M10062;130,00;130,00;4/17/23;Airtel;30;1;30;310033150;820092246;No;No;820092240;No
4008286502;260,00;260,00;4/17/23;MTN;30;2;60;310032439;820092238;Yes;No;820092238;Yes
MP230417.1033.K09492;130,00;130,00;4/17/23;Airtel;30;1;30;310034157;820092050;Yes;No;820092474;Yes
MP230417.1036.G04211;130,00;130,00;4/17/23;Airtel;30;1;30;820091680;;No;No;820050688;No
4008352879;91,00;91,00;4/17/23;MTN;30;1;30;310056030;;No;Yes;310056030;No
MP230417.1116.L07036;130,00;130,00;4/17/23;Airtel;30;1;30;310056659;;No;Yes;310056659;No
MP230417.1134.L08177;130,00;130,00;4/17/23;Airtel;30;1;30;310053050;;No;Yes;310053050;No
4008546114;130,00;130,00;4/17/23;MTN;30;1;30;310052580;;No;Yes;310052580;No
MP230417.1144.N06317;130,00;130,00;4/17/23;Airtel;30;1;30;310033730;820091872;Yes;No;820091872;Yes
MP230417.1208.M17523;130,00;130,00;4/17/23;Airtel;30;1;30;310016957;820091858;Yes;No;820091858;Yes
MP230417.1212.G10042;130,00;130,00;4/17/23;Airtel;30;1;30;310053884;;No;Yes;310053884;No
MP230417.1213.N07941;130,00;130,00;4/17/23;Airtel;30;1;30;310055356;;No;Yes;310055356;No
MP230417.1217.M17942;130,00;130,00;4/17/23;Airtel;30;1;30;310051056;;No;Yes;310051056;No
MP230417.1229.M18597;130,00;130,00;4/17/23;Airtel;30;1;30;310050209;;No;Yes;310050209;No
MP230417.1230.J17065;130,00;130,00;4/17/23;Airtel;30;1;30;310056716;;No;Yes;310056716;No
MP230417.1239.K17644;130,00;130,00;4/17/23;Airtel;30;1;30;310037884;820091900;No;No;820091900;No
MP230417.1239.H71495;130,00;130,00;4/17/23;Airtel;30;1;30;310000004;820091371;Yes;No;820092068;Yes
MP230417.1243.N09433;260,00;260,00;4/17/23;Airtel;30;2;60;202200239;820091436;No;No;820091436;No
MP230417.1323.I20927;130,00;130,00;4/17/23;Airtel;30;1;30;202200034;820091702;Yes;No;820091702;No
4008914332;130,00;130,00;4/17/23;MTN;30;1;30;310033993;820091531;Yes;No;820091531;Yes
4008956753;130,00;130,00;4/17/23;MTN;30;1;30;0;820092057;No;No;820092057;No
MP230417.1402.H76743;130,00;130,00;4/17/23;Airtel;30;1;30;310050925;;No;Yes;310050925;No
MP230417.1410.N14487;130,00;130,00;4/17/23;Airtel;30;1;30;310001858;820091399;Yes;No;820091399;Yes
MP230417.1415.L17766;130,00;130,00;4/17/23;Airtel;30;1;30;202200335;820091788;No;No;820091788;No
4009093133;91,00;91,00;4/17/23;MTN;30;1;30;310056738;;No;Yes;310056738;No
MP230417.1424.G18464;130,00;130,00;4/17/23;Airtel;30;1;30;310034485;820092077;Yes;No;820092077;Yes
MP230417.1433.I25769;130,00;130,00;4/17/23;Airtel;30;1;30;202200001;820091704;Yes;No;820091704;No
MP230417.1439.N16476;130,00;130,00;4/17/23;Airtel;30;1;30;310035139;820091668;Yes;No;820091668;Yes
MP230417.1447.L19749;130,00;130,00;4/17/23;Airtel;30;1;30;310034502;820092390;No;No;820092390;No
MP230417.1534.M30306;130,00;130,00;4/17/23;Airtel;30;1;30;310034693;820092259;Yes;No;820092259;Yes
4009438384;130,00;130,00;4/17/23;MTN;30;1;30;310050551;;No;Yes;310050551;No
MP230417.1649.K33597;70,00;70,00;4/17/23;Airtel;20;1;20;310000004;820091371;Yes;No;820092068;Yes
MP230417.1701.H88102;130,00;130,00;4/17/23;Airtel;30;1;30;310002028;820091924;No;No;820091924;No
MP230417.1705.G28620;130,00;130,00;4/17/23;Airtel;30;1;30;310055360;;No;Yes;310055360;No
MP230417.1710.J34151;130,00;130,00;4/17/23;Airtel;30;1;30;310051685;;No;Yes;310051685;No
MP230417.1713.I35571;130,00;130,00;4/17/23;Airtel;30;1;30;310032528;820092316;No;No;820092316;No
MP230417.1716.K35595;130,00;130,00;4/17/23;Airtel;30;1;30;310029997;820091285;Yes;No;820091285;No
MP230417.1719.M36755;130,00;130,00;4/17/23;Airtel;30;1;30;310051817;;No;Yes;310051817;No
MP230417.1722.H89388;130,00;130,00;4/17/23;Airtel;30;1;30;;820050326;Yes;No;;No
MP230417.1724.I36657;130,00;130,00;4/17/23;Airtel;30;1;30;310051070;;No;Yes;310051070;No
MP230417.1727.J35157;130,00;130,00;4/17/23;Airtel;30;1;30;310057132;;No;Yes;310057132;No
MP230417.1737.M38179;130,00;130,00;4/17/23;Airtel;30;1;30;310050549;;No;Yes;310050549;No
MP230417.1741.G30979;130,00;130,00;4/17/23;Airtel;30;1;30;310033202;820091715;No;No;820091715;No
MP230417.1746.K37392;130,00;130,00;4/17/23;Airtel;30;1;30;310052579;;No;Yes;310052579;No
MP230417.1803.L33518;130,00;130,00;4/17/23;Airtel;30;1;30;202200346;820092216;Yes;No;820092216;Yes
MP230418.0824.M73325;130,00;130,00;4/18/23;Airtel;30;1;30;310034544;820086371;No;No;820086371;No
MP230418.0830.I73129;130,00;130,00;4/18/23;Airtel;30;1;30;310035031;820050461;Yes;No;820050461;No
MP230418.0836.G67456;91,00;91,00;4/18/23;Airtel;30;1;30;202200205;820091976;Yes;No;820091976;Yes
MP230418.0841.J72226;130,00;130,00;4/18/23;Airtel;30;1;30;310050604;;No;Yes;310050604;No
MP230418.0847.M74658;91,00;91,00;4/18/23;Airtel;30;1;30;310022323;820091574;Yes;No;820091574;Yes
MP230418.0941.M78200;130,00;130,00;4/18/23;Airtel;30;1;30;310053833;;No;Yes;310053833;No
MP230418.0944.N66998;130,00;130,00;4/18/23;Airtel;30;1;30;310022225;820091958;Yes;No;820091958;No
MP230418.0946.I77846;130,00;130,00;4/18/23;Airtel;30;1;30;;820050622;No;No;;No
MP230418.1007.N68437;260,00;260,00;4/18/23;Airtel;30;2;60;310055438;;No;Yes;310055438;No
MP230418.1028.M81633;130,00;130,00;4/18/23;Airtel;30;1;30;310055458;;No;Yes;310055458;No
MP230418.1031.K80016;130,00;130,00;4/18/23;Airtel;30;1;30;202200005;820091280;Yes;No;820091280;No
MP230418.1040.G75556;130,00;130,00;4/18/23;Airtel;30;1;30;310056019;;No;Yes;310056019;No
MP230418.1041.I81317;130,00;130,00;4/18/23;Airtel;30;1;30;310051302;;No;Yes;310051302;No
MP230418.1042.G75759;130,00;130,00;4/18/23;Airtel;30;1;30;310023074;820091862;Yes;No;820091862;No
MP230418.1046.M82852;130,00;130,00;4/18/23;Airtel;30;1;30;820091259;;No;No;820091259;No
MP230418.1053.K81413;130,00;130,00;4/18/23;Airtel;30;1;30;0;820092078;No;No;820092255;No
MP230418.1056.N71858;130,00;130,00;4/18/23;Airtel;30;1;30;310033309;820092015;Yes;No;820091539;Yes
MP230418.1058.H34991;130,00;130,00;4/18/23;Airtel;30;1;30;310029735;820092001;No;No;820092001;No
MP230418.1103.I82893;130,00;130,00;4/18/23;Airtel;30;1;30;;820047343;Yes;No;;No
MP230418.1105.L76410;130,00;130,00;4/18/23;Airtel;30;1;30;310053091;;No;Yes;310053091;No
MP230418.1106.L76532;130,00;130,00;4/18/23;Airtel;30;1;30;310032496;820092397;No;No;820092397;No
MP230418.1109.I83338;130,00;130,00;4/18/23;Airtel;30;1;30;310007047;820091953;Yes;No;820091953;Yes
MP230418.1109.J81026;130,00;130,00;4/18/23;Airtel;30;1;30;310034465;820091991;No;No;820091991;No
MP230418.1111.J81228;130,00;130,00;4/18/23;Airtel;30;1;30;310051059;;No;Yes;310051059;No
MP230418.1113.J81343;130,00;130,00;4/18/23;Airtel;30;1;30;310056646;;No;Yes;310056646;No
MP230418.1115.M84705;130,00;130,00;4/18/23;Airtel;30;1;30;310056657;;No;Yes;310056657;No
MP230418.1116.H36096;130,00;130,00;4/18/23;Airtel;30;1;30;310051060;;No;Yes;310051060;No
MP230418.1125.I84225;130,00;130,00;4/18/23;Airtel;30;1;30;310053111;;No;Yes;310053111;No
MP230418.1128.M85557;130,00;130,00;4/18/23;Airtel;30;1;30;310032504;820092372;Yes;No;820092372;Yes
MP230418.1130.N74423;130,00;130,00;4/18/23;Airtel;30;1;30;310056743;;No;Yes;310056743;No
MP230418.1135.K83982;130,00;130,00;4/18/23;Airtel;30;1;30;310052366;;No;Yes;310052366;No
MP230418.1144.H38028;130,00;130,00;4/18/23;Airtel;30;1;30;310051089;;No;Yes;310051089;No
MP230418.1157.N76118;130,00;130,00;4/18/23;Airtel;30;1;30;310051090;;No;Yes;310051090;No
MP230418.1205.L79989;130,00;130,00;4/18/23;Airtel;30;1;30;310051797;;No;Yes;310051797;No
MP230418.1208.H39479;130,00;130,00;4/18/23;Airtel;30;1;30;;820050736;Yes;No;;No
4012364595;130,00;130,00;4/18/23;MTN;30;1;30;310053114;;No;Yes;310053114;No
MP230418.1215.J85457;130,00;130,00;4/18/23;Airtel;30;1;30;310032589;820050636;Yes;No;820050636;No
MP230418.1219.M89090;130,00;130,00;4/18/23;Airtel;30;1;30;310033145;820092055;Yes;No;820092055;Yes
4012387847;130,00;130,00;4/18/23;MTN;30;1;30;310053649;;No;Yes;310053649;No
4012469748;130,00;130,00;4/18/23;MTN;30;1;30;310053898;;No;Yes;310053898;No
MP230418.1322.I91817;130,00;130,00;4/18/23;Airtel;30;1;30;310051874;;No;Yes;310051874;No
MP230418.1349.K93105;130,00;130,00;4/18/23;Airtel;30;1;30;310051327;;No;Yes;310051327;No
MP230418.1353.M95407;130,00;130,00;4/18/23;Airtel;30;1;30;310053093;;No;Yes;310053093;No
MP230418.1405.M96320;130,00;130,00;4/18/23;Airtel;30;1;30;310054014;;No;Yes;310054014;No
MP230418.1443.I96654;130,00;130,00;4/18/23;Airtel;30;1;30;310051051;;No;Yes;310051051;No
MP230418.1456.J96175;130,00;130,00;4/18/23;Airtel;30;1;30;310052582;;No;Yes;310052582;No
MP230418.1502.L91012;130,00;130,00;4/18/23;Airtel;30;1;30;310025233;820091708;Yes;No;820091708;No
4013102840;130,00;130,00;4/18/23;MTN;30;1;30;310057133;;No;Yes;310057133;No
MP230418.1608.G96463;130,00;130,00;4/18/23;Airtel;30;1;30;310050552;;No;Yes;310050552;No
MP230418.1835.I12351;130,00;130,00;4/18/23;Airtel;30;1;30;310034094;820092169;Yes;No;820092169;Yes
MP230418.1836.H66852;130,00;130,00;4/18/23;Airtel;30;1;30;310051856;;No;Yes;310051856;No
4014868086;130,00;130,00;4/19/23;MTN;30;1;30;310051023;;No;Yes;310051023;No
MP230419.0834.K47126;130,00;130,00;4/19/23;Airtel;30;1;30;310001144;820092213;Yes;No;820092213;Yes
MP230419.0932.M53049;130,00;130,00;4/19/23;Airtel;30;1;30;310003080;820092458;Yes;No;820092458;No
MP230419.0934.G45108;130,00;130,00;4/19/23;Airtel;30;1;30;310022488;820092304;No;No;820092304;No
MP230419.0934.I48875;130,00;130,00;4/19/23;Airtel;30;1;30;310033680;820092296;Yes;No;820092296;Yes
MP230419.0935.G45251;130,00;130,00;4/19/23;Airtel;30;1;30;310013483;820091861;Yes;No;820091861;No
MP230419.0948.H05549;130,00;130,00;4/19/23;Airtel;30;1;30;202200052;820092127;Yes;No;820092127;Yes
MP230419.0957.H06172;130,00;130,00;4/19/23;Airtel;30;1;30;310033009;820091530;Yes;No;820091530;Yes
MP230419.0958.G46600;130,00;130,00;4/19/23;Airtel;30;1;30;310057295;;No;Yes;310057295;No
MP230419.1011.L48036;130,00;130,00;4/19/23;Airtel;30;1;30;202200010;820092497;Yes;No;820092497;No
MP230419.1015.N44036;130,00;130,00;4/19/23;Airtel;30;1;30;310052076;;No;Yes;310052076;No
MP230419.1100.L51060;130,00;130,00;4/19/23;Airtel;30;1;30;0;820091814;No;No;820091761;No
MP230419.1125.H11992;135,00;130,00;4/19/23;Airtel;30;1;30;202200338;820091786;No;No;820091786;No
MP230419.1145.G53888;130,00;130,00;4/19/23;Airtel;30;1;30;310057509;;No;Yes;310057509;No
4015569552;130,00;130,00;4/19/23;MTN;30;1;30;310053681;;No;Yes;310053681;No
4015678186;130,00;130,00;4/19/23;MTN;30;1;30;310056717;;No;Yes;310056717;No
MP230419.1226.J60733;260,00;260,00;4/19/23;Airtel;30;2;60;202200189;820091571;Yes;No;820092062;No
MP230419.1229.K61879;130,00;130,00;4/19/23;Airtel;30;1;30;310053561;;No;Yes;310053561;No
MP230419.1239.K62417;130,00;130,00;4/19/23;Airtel;30;1;30;310051251;;No;Yes;310051251;No
MP230419.1258.G58986;130,00;130,00;4/19/23;Airtel;30;1;30;310051830;;No;Yes;310051830;No
MP230419.1306.M66873;130,00;130,00;4/19/23;Airtel;30;1;30;;;No;No;;No
MP230419.1312.I61784;130,00;130,00;4/19/23;Airtel;30;1;30;202200271;820091027;Yes;No;820091027;Yes
MP230419.1317.G60384;130,00;130,00;4/19/23;Airtel;30;1;30;310051260;;No;Yes;310051260;No
4015881642;130,00;130,00;4/19/23;MTN;30;1;30;310052979;;No;Yes;310052979;No
4015887462;130,00;130,00;4/19/23;MTN;30;1;30;310051919;;No;Yes;310051919;No
MP230419.1328.I62854;130,00;130,00;4/19/23;Airtel;30;1;30;310056731;;No;Yes;310056731;No
MP230419.1331.I63122;130,00;130,00;4/19/23;Airtel;30;1;30;310050727;;No;Yes;310050727;No
MP230419.1338.G61533;130,00;130,00;4/19/23;Airtel;30;1;30;310055392;;No;Yes;310055392;No
MP230419.1339.M68902;130,00;130,00;4/19/23;Airtel;30;1;30;310053071;;No;Yes;310053071;No
MP230419.1353.L62053;130,00;130,00;4/19/23;Airtel;30;1;30;310033882;820091886;No;No;820091886;No
